lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,beta_raw.1,beta_raw.2,beta_raw.3,beta_raw.4,beta_raw.5,beta_raw.6,beta_raw.7,beta_raw.8,beta_raw.9,beta_raw.10,beta_raw.11,beta_raw.12,beta_raw.13,beta_raw.14,beta_raw.15,beta_raw.16,beta_raw.17,beta_raw.18,beta_raw.19,beta_raw.20,beta_raw.21,beta_raw.22,beta_raw.23,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,norm
# Adaptation terminated
# Step size = 0.151695
# Diagonal elements of inverse mass matrix:
# 0.404582, 0.224494, 0.685881, 0.456659, 0.380265, 0.414224, 0.196387, 0.285231, 0.234337, 0.209745, 0.502202, 0.370394, 0.162439, 0.419093, 0.274297, 0.377738, 0.553896, 0.774812, 0.407203, 0.474986, 0.134483, 0.216251, 0.192005, 0.657311, 0.300013, 0.233999, 0.493815, 0.268941, 0.273315, 0.285334, 0.17061, 0.270636, 0.160861, 0.263417, 0.31326, 0.282115, 0.149221, 0.237485, 0.392068, 0.247231, 0.248677, 0.557605, 0.293086, 0.432522, 0.242783, 0.296433, 0.171184
-110.06,0.986112,0.151695,5,31,0,127.685,0.411471,1.47297,0.933971,1.96434,1.79158,0.198476,0.47072,0.708852,2.30805,1.16334,1.1486,1.23182,2.02719,6.65293,1.40562,0.621029,0.521557,0.186223,0.58443,0.253089,1.84143,0.864685,2.58856,0.6541,0.149264,0.777624,0.27598,-0.649294,0.323055,-1.06598,-0.227917,0.447304,0.0466925,-0.363556,-0.224729,0.984425,1.06752,0.590804,0.867599,-1.09535,-0.580746,0.0663034,-0.722322,-0.743011,1.12273,-0.201114,-0.0746025,0.149264,0.777624,0.27598,-0.649294,0.323055,-1.06598,-0.227917,0.447304,0.0466925,-0.363556,-0.224729,0.984425,1.06752,0.590804,0.867599,-1.09535,-0.580746,0.0663034,-0.722322,-0.743011,1.12273,-0.201114,-0.0746025,-0.77068,0.77068
-103.217,0.935374,0.151695,6,95,0,132.177,4.20317,3.13378,0.116351,2.49887,0.949615,1.43978,1.04845,1.48881,1.40555,1.37287,0.20071,0.622943,1.94925,0.545591,0.455047,0.638795,0.582017,1.1857,1.31266,0.881526,3.09148,1.4724,1.69338,0.380443,-0.256469,-0.215048,0.280917,-0.0839367,-0.267355,0.0362185,1.08844,1.45624,-0.279764,0.621296,-0.937485,0.81801,-0.259187,-0.773017,0.955334,0.165143,-1.4191,0.177667,-1.34692,0.694956,0.265738,-0.0741597,-0.329409,-0.256469,-0.215048,0.280917,-0.0839367,-0.267355,0.0362185,1.08844,1.45624,-0.279764,0.621296,-0.937485,0.81801,-0.259187,-0.773017,0.955334,0.165143,-1.4191,0.177667,-1.34692,0.694956,0.265738,-0.0741597,-0.329409,-0.318121,0.318121
-104.67,0.997513,0.151695,5,31,0,128.031,0.440812,0.882602,0.721789,1.09876,1.69441,1.89248,0.816023,0.719562,1.85418,1.2675,0.62513,2.09735,1.86644,0.90215,0.995009,0.605009,1.0478,3.01882,0.553179,1.93064,2.55853,0.571976,1.4381,1.5506,0.451025,-0.0271135,0.0559762,-0.548742,-0.653249,0.877712,0.1,1.354,-0.694356,0.87781,-0.808339,-0.011207,-0.586229,0.115353,1.13059,-0.902183,-1.12299,-0.0487753,-0.220429,1.57874,1.33609,-0.364786,-0.452035,0.451025,-0.0271135,0.0559762,-0.548742,-0.653249,0.877712,0.1,1.354,-0.694356,0.87781,-0.808339,-0.011207,-0.586229,0.115353,1.13059,-0.902183,-1.12299,-0.0487753,-0.220429,1.57874,1.33609,-0.364786,-0.452035,-1.43686,1.43686
-96.4369,0.999743,0.151695,5,31,0,125.371,1.31542,1.78107,0.556849,1.57389,1.08623,0.486683,1.39176,0.247465,1.45018,1.96355,0.312219,0.940037,1.79018,1.65496,1.33516,1.69075,0.886767,0.975446,1.34446,0.777514,2.00963,0.469906,1.25359,0.451969,0.0678919,0.266755,0.727985,-0.435319,-0.534791,-0.129908,0.869277,0.867357,-0.0630234,-0.421121,-0.426451,-0.106009,-0.636634,-0.285344,0.866549,-0.186526,-1.41459,-0.2537,-0.077159,0.12797,0.518335,0.786883,-0.217344,0.0678919,0.266755,0.727985,-0.435319,-0.534791,-0.129908,0.869277,0.867357,-0.0630234,-0.421121,-0.426451,-0.106009,-0.636634,-0.285344,0.866549,-0.186526,-1.41459,-0.2537,-0.077159,0.12797,0.518335,0.786883,-0.217344,0.0889109,-0.0889109
-101.964,0.957615,0.151695,5,31,0,120.723,0.664643,1.69785,0.762592,2.63142,1.93326,0.387436,0.541704,0.960847,2.18053,1.3824,1.71265,2.77317,1.51179,0.714368,0.557492,0.852773,0.394662,1.04802,2.21277,0.166095,2.30227,0.688906,2.49428,1.50747,0.937881,-0.348054,0.590578,-0.164224,0.110527,-0.420494,0.998625,0.111227,-0.351522,0.552646,-0.528915,-0.232313,0.140186,-0.469925,0.810786,-0.356807,-0.612454,-1.41563,-0.744038,0.667027,1.09164,0.278951,-0.0709032,0.937881,-0.348054,0.590578,-0.164224,0.110527,-0.420494,0.998625,0.111227,-0.351522,0.552646,-0.528915,-0.232313,0.140186,-0.469925,0.810786,-0.356807,-0.612454,-1.41563,-0.744038,0.667027,1.09164,0.278951,-0.0709032,-0.57479,0.57479
-100.003,0.99873,0.151695,5,31,0,123.543,0.739032,2.19337,0.442362,1.5587,1.26248,0.428315,0.546586,0.784044,2.29339,1.60436,2.36802,2.25662,1.26659,1.78163,0.6577,0.861594,0.938977,1.18774,2.35355,0.159467,2.60532,1.03872,2.87782,0.934749,0.195799,-0.242822,0.672096,-0.412243,0.362419,0.250608,0.712556,-0.365491,-0.367085,0.421381,-0.319379,-0.0952354,0.423836,-0.605934,0.774769,-0.275333,-0.658292,-1.24632,-0.542297,0.253991,0.475675,0.510844,0.0522549,0.195799,-0.242822,0.672096,-0.412243,0.362419,0.250608,0.712556,-0.365491,-0.367085,0.421381,-0.319379,-0.0952354,0.423836,-0.605934,0.774769,-0.275333,-0.658292,-1.24632,-0.542297,0.253991,0.475675,0.510844,0.0522549,0.0242025,-0.0242025
-98.862,0.99601,0.151695,5,31,0,124.672,1.06223,2.26504,0.453858,1.62782,3.58321,0.756517,1.10854,1.42906,4.78643,2.18124,0.2521,0.466224,1.58851,0.934875,2.03873,1.71242,0.571473,0.119544,0.352086,0.506623,1.79529,1.65757,2.29509,0.519005,-0.604158,-0.265796,0.578718,-0.800935,0.314372,-0.868266,0.134246,1.81059,0.338921,-0.175131,-0.325985,0.0746523,1.19136,-0.482223,1.38873,-1.00825,-0.594312,-0.541144,-0.44816,-0.508587,1.23183,-0.229676,0.382448,-0.604158,-0.265796,0.578718,-0.800935,0.314372,-0.868266,0.134246,1.81059,0.338921,-0.175131,-0.325985,0.0746523,1.19136,-0.482223,1.38873,-1.00825,-0.594312,-0.541144,-0.44816,-0.508587,1.23183,-0.229676,0.382448,-0.593241,0.593241
-97.3348,0.960223,0.151695,5,31,0,122.703,1.56491,0.731045,0.289821,2.50519,0.410483,1.72108,2.38018,0.446726,0.425331,2.62646,1.62203,0.649488,1.95153,0.636283,0.653734,0.458301,1.70156,2.34066,0.547995,0.946586,1.94451,1.62472,0.686442,1.11423,-0.080877,-0.309535,0.0486127,-0.0706279,-1.29232,0.631742,1.05163,1.87168,-1.00142,0.423506,-0.187528,0.235723,-0.90655,-1.02498,-0.125041,-0.142138,-0.0895609,0.960728,-0.426691,1.14862,0.563117,0.977854,-1.08898,-0.080877,-0.309535,0.0486127,-0.0706279,-1.29232,0.631742,1.05163,1.87168,-1.00142,0.423506,-0.187528,0.235723,-0.90655,-1.02498,-0.125041,-0.142138,-0.0895609,0.960728,-0.426691,1.14862,0.563117,0.977854,-1.08898,-1.16695,1.16695
-91.5377,0.907606,0.151695,5,31,0,113.796,1.90497,1.23927,0.170173,3.78308,1.34311,0.955883,2.18237,0.69179,1.37879,3.51085,1.26553,0.507543,1.00413,0.630272,2.0503,0.668632,2.45466,0.412965,0.404015,1.34849,1.56227,3.14825,1.91023,0.559836,-0.252161,-0.48356,0.253179,-0.336938,-0.0480772,0.014301,0.290384,0.733765,-0.393876,0.765229,0.31659,0.819905,-0.00756029,-1.14832,0.931994,-1.3943,0.128746,-0.309218,-0.388999,0.186991,1.08917,1.02531,-0.489954,-0.252161,-0.48356,0.253179,-0.336938,-0.0480772,0.014301,0.290384,0.733765,-0.393876,0.765229,0.31659,0.819905,-0.00756029,-1.14832,0.931994,-1.3943,0.128746,-0.309218,-0.388999,0.186991,1.08917,1.02531,-0.489954,-1.3026,1.3026
-93.5341,0.998172,0.151695,5,31,0,108.763,2.94167,0.74112,0.306902,1.23555,1.48806,0.833801,1.10274,0.474172,2.63769,4.47731,1.61671,2.02178,1.26714,3.78939,0.738588,0.309394,1.18098,1.28173,0.472489,0.651803,4.351,2.92193,2.11062,0.445124,-0.0500428,0.339582,-1.40021,-0.0382977,-0.275892,0.817531,0.568167,0.559199,0.124509,0.643575,0.323628,0.452903,-0.172804,-1.14063,0.105012,-0.943809,0.271029,0.156717,-0.611121,0.591485,1.29672,0.125183,-0.137709,-0.0500428,0.339582,-1.40021,-0.0382977,-0.275892,0.817531,0.568167,0.559199,0.124509,0.643575,0.323628,0.452903,-0.172804,-1.14063,0.105012,-0.943809,0.271029,0.156717,-0.611121,0.591485,1.29672,0.125183,-0.137709,-1.60473,1.60473
-94.6239,0.927187,0.151695,4,31,0,117.132,0.79308,1.14069,0.309649,1.61301,0.887176,0.87954,0.766646,0.877024,0.489183,3.9878,1.93122,0.630346,1.08854,0.412436,1.12381,1.17261,3.45531,1.50157,0.587943,1.27858,1.71679,2.23625,0.974128,0.208824,-0.268876,-1.28025,0.461496,-0.339621,-0.448428,0.494605,0.473153,0.552411,-0.427424,0.972471,1.15357,0.349377,0.159015,-0.730514,1.01598,-1.017,-0.0647399,-0.565192,-0.977629,0.130722,1.08116,0.983919,-0.946174,-0.268876,-1.28025,0.461496,-0.339621,-0.448428,0.494605,0.473153,0.552411,-0.427424,0.972471,1.15357,0.349377,0.159015,-0.730514,1.01598,-1.017,-0.0647399,-0.565192,-0.977629,0.130722,1.08116,0.983919,-0.946174,-0.762043,0.762043
-96.7616,0.876115,0.151695,5,31,0,118.195,2.63681,1.46402,0.369986,1.82329,1.27361,0.674862,1.67986,0.331591,3.01523,4.06712,2.11461,2.21412,1.67201,2.38419,1.02813,0.288922,0.369946,0.626841,0.710797,0.148885,1.87099,2.80707,0.931865,0.292535,0.0386889,0.404399,-0.735502,-0.103842,-0.000252914,0.0785662,-0.0119082,0.847833,-0.306963,0.745125,0.0818333,0.757885,-0.306274,-0.851607,0.476945,-0.895242,-0.262272,-0.335754,-0.194893,0.267799,1.11196,0.920817,0.162285,0.0386889,0.404399,-0.735502,-0.103842,-0.000252914,0.0785662,-0.0119082,0.847833,-0.306963,0.745125,0.0818333,0.757885,-0.306274,-0.851607,0.476945,-0.895242,-0.262272,-0.335754,-0.194893,0.267799,1.11196,0.920817,0.162285,-1.88963,1.88963
-98.2504,0.993596,0.151695,5,31,0,120.597,1.3278,1.49897,0.470915,2.42031,1.79685,0.323258,0.512963,0.650125,1.05646,2.07633,0.495769,0.900699,1.10939,0.790749,1.33732,1.6771,2.79941,0.0779261,0.465276,0.630207,3.81616,1.59607,2.08305,0.834753,0.617977,-0.914617,-0.0294977,-0.277675,-0.434877,-0.063363,0.570397,1.36908,0.0415509,0.12065,0.408125,0.324411,0.0444696,-0.777516,0.787934,-0.888145,0.210413,-0.697489,-0.796795,0.0761927,1.05418,0.110254,-0.0525983,0.617977,-0.914617,-0.0294977,-0.277675,-0.434877,-0.063363,0.570397,1.36908,0.0415509,0.12065,0.408125,0.324411,0.0444696,-0.777516,0.787934,-0.888145,0.210413,-0.697489,-0.796795,0.0761927,1.05418,0.110254,-0.0525983,-0.803061,0.803061
-98.719,0.99799,0.151695,5,31,0,115.353,1.50529,0.982627,0.493186,3.16033,0.749941,0.234786,1.13583,0.738384,2.99515,3.79509,0.633553,0.793894,1.19684,1.01222,0.744107,0.352997,0.604591,0.651728,1.50052,0.372533,2.37474,3.33601,1.32489,0.604232,0.611976,-0.129558,-0.136678,-0.38366,0.331293,-0.1566,0.796386,0.378232,-0.267914,0.799738,0.947023,0.539864,-0.487311,-1.09824,0.585397,-0.430482,-0.5909,-1.2207,-0.183701,0.300101,0.741416,0.614855,-0.883917,0.611976,-0.129558,-0.136678,-0.38366,0.331293,-0.1566,0.796386,0.378232,-0.267914,0.799738,0.947023,0.539864,-0.487311,-1.09824,0.585397,-0.430482,-0.5909,-1.2207,-0.183701,0.300101,0.741416,0.614855,-0.883917,-0.676624,0.676624
-96.4372,0.872226,0.151695,5,31,0,119.989,1.9077,1.8594,0.111618,2.35129,0.692143,0.763115,0.359709,0.598124,1.64053,2.56019,2.08781,2.44751,1.06004,1.1509,1.57272,0.381928,1.75274,0.753088,0.237483,1.97476,2.92302,1.54267,1.21206,0.112077,0.187143,-0.174967,0.234378,0.293007,-0.122219,-0.0807283,0.153078,1.05632,-0.226611,0.433842,-0.600522,0.191261,0.00343339,-0.726121,0.689484,-1.65188,-0.128211,0.645251,-1.61554,-0.0571415,1.55502,0.642893,0.279839,0.187143,-0.174967,0.234378,0.293007,-0.122219,-0.0807283,0.153078,1.05632,-0.226611,0.433842,-0.600522,0.191261,0.00343339,-0.726121,0.689484,-1.65188,-0.128211,0.645251,-1.61554,-0.0571415,1.55502,0.642893,0.279839,-0.981011,0.981011
-96.3034,0.897077,0.151695,5,31,0,118.381,1.04272,1.57698,0.565993,3.22558,0.755467,0.597706,1.2345,0.260917,1.58167,1.4022,0.813231,0.917468,2.09465,1.34601,1.61876,0.720123,1.4754,0.693401,0.463791,0.181489,2.71891,2.21459,1.31593,0.95356,0.413934,-0.228577,-0.27565,-0.0850838,0.192727,-0.671107,0.0397037,0.517641,-0.316533,0.702054,-0.207432,0.864218,-0.00351041,-0.866902,-0.0564583,-0.435124,0.0573564,-0.00798293,0.241508,0.372306,-0.10556,0.035093,0.157271,0.413934,-0.228577,-0.27565,-0.0850838,0.192727,-0.671107,0.0397037,0.517641,-0.316533,0.702054,-0.207432,0.864218,-0.00351041,-0.866902,-0.0564583,-0.435124,0.0573564,-0.00798293,0.241508,0.372306,-0.10556,0.035093,0.157271,-0.333892,0.333892
-100.063,0.95849,0.151695,5,31,0,119.661,1.21745,1.20294,0.350387,0.73583,0.765946,1.7347,1.031,1.28252,0.846478,4.78375,1.33407,1.09109,0.703019,0.865003,0.467182,1.33397,1.1193,0.480818,1.20241,2.86166,1.36915,0.805383,1.14992,0.364811,-0.859558,-0.524682,0.509325,-0.950022,-0.960542,0.720648,0.906984,1.34978,-1.04442,0.759286,-0.046156,-0.623354,0.0310003,-1.15227,0.620567,-0.958658,-0.685451,0.962314,-0.506679,0.895394,1.89456,1.053,-1.15134,-0.859558,-0.524682,0.509325,-0.950022,-0.960542,0.720648,0.906984,1.34978,-1.04442,0.759286,-0.046156,-0.623354,0.0310003,-1.15227,0.620567,-0.958658,-0.685451,0.962314,-0.506679,0.895394,1.89456,1.053,-1.15134,-0.239721,0.239721
-94.5833,0.985081,0.151695,5,31,0,123.711,0.277684,1.05598,0.427137,2.18764,0.952226,0.737051,2.23398,0.142117,1.9541,4.29072,1.48013,0.956149,1.34879,0.84923,1.15552,0.671184,2.06452,0.866827,0.502306,0.414628,2.25888,2.70033,0.873708,0.805437,0.0212452,-0.560226,-0.324262,-0.7793,-0.303823,0.338445,0.354363,0.286112,-0.7136,0.428003,0.00137337,-0.426735,-0.248484,-0.546937,0.209401,-0.514981,0.351246,0.0362705,0.0527023,0.929287,1.37331,1.3318,0.00211888,0.0212452,-0.560226,-0.324262,-0.7793,-0.303823,0.338445,0.354363,0.286112,-0.7136,0.428003,0.00137337,-0.426735,-0.248484,-0.546937,0.209401,-0.514981,0.351246,0.0362705,0.0527023,0.929287,1.37331,1.3318,0.00211888,-1.29733,1.29733
-97.0203,0.970082,0.151695,5,31,0,114.01,3.32178,1.26001,0.174569,0.724233,0.777653,2.54112,0.674788,1.65657,0.599296,2.30613,0.20677,0.612258,1.53828,1.79941,0.666549,0.420209,1.05634,0.770467,0.879546,1.93496,2.83425,2.63145,1.91445,0.50144,-0.577937,-0.0917272,0.167128,0.154755,-0.773054,0.236742,0.565408,1.71545,-0.192674,0.819223,-0.26061,0.7123,0.293884,-0.276346,1.10864,-1.27161,-0.694491,-0.0628873,-1.09492,0.295084,0.704707,0.068241,-0.316086,-0.577937,-0.0917272,0.167128,0.154755,-0.773054,0.236742,0.565408,1.71545,-0.192674,0.819223,-0.26061,0.7123,0.293884,-0.276346,1.10864,-1.27161,-0.694491,-0.0628873,-1.09492,0.295084,0.704707,0.068241,-0.316086,-1.22922,1.22922
-99.0873,0.996704,0.151695,5,63,0,114.468,3.24415,2.3196,0.143342,1.04093,1.07806,0.541778,0.691668,0.475146,1.53056,2.09065,1.70152,1.61124,1.5973,3.24294,0.512125,0.57495,0.74052,0.248373,0.428825,1.16914,3.89947,1.89454,1.69642,0.180252,0.0971224,-0.0031723,-0.978638,0.33464,-0.474709,0.296378,0.710796,1.03947,-0.517309,1.20078,-0.194038,1.37349,0.483381,-0.47155,0.468867,-0.396339,-0.193707,0.30702,-1.71286,0.471563,0.802797,-0.198017,-0.957937,0.0971224,-0.0031723,-0.978638,0.33464,-0.474709,0.296378,0.710796,1.03947,-0.517309,1.20078,-0.194038,1.37349,0.483381,-0.47155,0.468867,-0.396339,-0.193707,0.30702,-1.71286,0.471563,0.802797,-0.198017,-0.957937,-1.48802,1.48802
-95.2547,0.982621,0.151695,5,31,0,123.255,1.04966,1.88483,0.201229,1.6904,1.59905,0.583703,1.09781,0.503313,3.28806,2.26209,2.33561,1.93876,0.943394,0.617765,0.683589,1.58578,0.753572,0.924032,0.714323,0.735357,2.02544,1.73024,1.11843,0.376075,0.195145,-1.02221,0.314591,-0.497874,0.455858,-0.137397,0.646087,0.317589,-0.454066,0.193884,0.00961907,0.893501,-0.520118,-0.865966,1.20489,-1.04165,-0.534654,0.269617,-1.11796,1.16256,0.902186,0.667428,-0.447297,0.195145,-1.02221,0.314591,-0.497874,0.455858,-0.137397,0.646087,0.317589,-0.454066,0.193884,0.00961907,0.893501,-0.520118,-0.865966,1.20489,-1.04165,-0.534654,0.269617,-1.11796,1.16256,0.902186,0.667428,-0.447297,-0.59376,0.59376
-101.845,0.953048,0.151695,4,15,0,117.435,1.46115,0.851386,0.915337,1.7975,0.812896,0.462765,1.15029,0.70648,2.33522,1.30585,0.945233,1.74367,0.531229,0.667302,0.694618,0.457973,2.46946,2.45163,0.308095,1.65164,1.41108,1.49033,1.74443,0.660965,0.369994,-0.867367,0.247042,-0.279507,0.614501,-0.215287,0.542924,0.392401,-0.484396,0.283877,-0.35078,-0.00783501,-0.535351,-0.588271,1.25939,-0.834797,-0.132319,-0.0441863,-0.583001,1.7119,0.500759,0.618974,-0.433735,0.369994,-0.867367,0.247042,-0.279507,0.614501,-0.215287,0.542924,0.392401,-0.484396,0.283877,-0.35078,-0.00783501,-0.535351,-0.588271,1.25939,-0.834797,-0.132319,-0.0441863,-0.583001,1.7119,0.500759,0.618974,-0.433735,-1.18493,1.18493
-100.486,0.876639,0.151695,5,31,0,124.983,1.52057,1.9977,0.294892,1.90297,0.884041,0.32512,1.65555,1.04215,1.52822,1.8807,1.53319,1.11875,0.754899,1.02338,0.622295,0.920659,0.216873,0.310143,0.836858,0.374545,2.6012,1.54081,0.884574,0.922972,-0.153163,-0.0770184,0.962194,-0.456767,-0.548945,-0.135136,0.276658,0.532606,-1.32905,1.25015,-0.810601,-0.0674652,-0.115346,-1.01572,0.124694,-0.536676,-0.696045,-0.109622,-0.590494,1.45576,1.43037,1.11389,-0.362695,-0.153163,-0.0770184,0.962194,-0.456767,-0.548945,-0.135136,0.276658,0.532606,-1.32905,1.25015,-0.810601,-0.0674652,-0.115346,-1.01572,0.124694,-0.536676,-0.696045,-0.109622,-0.590494,1.45576,1.43037,1.11389,-0.362695,-0.141567,0.141567
-98.8178,0.968838,0.151695,4,31,0,127.216,0.213441,2.05709,0.799001,2.00312,0.965083,0.473788,1.19535,0.624691,1.3177,1.49647,0.886564,0.76322,1.87692,0.888804,0.549772,0.920746,1.47384,0.736892,1.28256,1.09815,2.13834,1.00012,1.36408,0.226896,-0.218482,-1.1725,1.04704,-0.368853,-0.730175,0.256646,0.497835,0.440576,-0.834956,0.449741,-0.291926,0.61649,-0.528806,-0.354838,0.515096,-0.885057,-0.415551,0.574735,-0.641656,0.757945,0.357563,0.82121,-0.167031,-0.218482,-1.1725,1.04704,-0.368853,-0.730175,0.256646,0.497835,0.440576,-0.834956,0.449741,-0.291926,0.61649,-0.528806,-0.354838,0.515096,-0.885057,-0.415551,0.574735,-0.641656,0.757945,0.357563,0.82121,-0.167031,0.274951,-0.274951
-107.383,0.927047,0.151695,5,31,0,139.303,0.915213,1.39171,0.0863575,1.92047,1.50421,1.40618,2.04566,0.806062,1.87752,2.50974,1.48091,0.292537,0.727044,3.46365,2.30952,0.762345,0.932606,1.09214,0.222574,0.814528,1.86195,2.49888,2.72864,0.103232,-0.663213,0.669071,-1.09862,-0.32794,-0.176694,0.100087,0.425648,1.12487,-0.344195,1.0187,1.35769,-0.467448,0.737157,-0.672621,0.301667,-1.44941,0.295042,0.936435,-1.01777,1.12488,0.906667,0.11829,-0.70775,-0.663213,0.669071,-1.09862,-0.32794,-0.176694,0.100087,0.425648,1.12487,-0.344195,1.0187,1.35769,-0.467448,0.737157,-0.672621,0.301667,-1.44941,0.295042,0.936435,-1.01777,1.12488,0.906667,0.11829,-0.70775,-2.19056,2.19056
-104.005,1,0.151695,5,31,0,124.976,1.18503,1.25985,0.0651604,2.13546,1.29098,1.23613,1.56407,0.873091,1.54332,2.47228,1.66669,0.364431,0.728928,3.57897,2.43246,0.506759,0.996892,1.46561,0.252666,0.551471,1.57781,2.76302,2.99294,0.117932,-0.742203,0.558787,-1.17455,-0.561426,-0.11182,0.00890701,0.528683,1.15061,-0.33507,1.04736,1.31914,-0.369819,0.528486,-0.642785,0.300011,-1.39682,0.16819,0.977715,-1.00284,1.18613,0.725524,0.275576,-0.774189,-0.742203,0.558787,-1.17455,-0.561426,-0.11182,0.00890701,0.528683,1.15061,-0.33507,1.04736,1.31914,-0.369819,0.528486,-0.642785,0.300011,-1.39682,0.16819,0.977715,-1.00284,1.18613,0.725524,0.275576,-0.774189,-1.66359,1.66359
-102.242,0.984343,0.151695,5,31,0,127.214,0.58976,1.09461,0.328621,0.552172,1.15696,1.40153,0.744199,0.354088,1.36462,2.85371,2.14153,0.436721,0.979305,1.61992,0.893421,0.349053,2.12507,0.279619,0.461023,1.36948,3.10497,2.09125,1.31829,0.531436,0.160901,0.84881,-0.714797,-0.972228,0.179177,0.0993558,0.151887,0.905561,-0.0815809,0.998893,-0.81027,0.499717,-0.32108,-0.154063,0.847969,-1.33111,-0.0291676,0.392021,-0.983874,1.09688,0.747921,0.34862,-0.267432,0.160901,0.84881,-0.714797,-0.972228,0.179177,0.0993558,0.151887,0.905561,-0.0815809,0.998893,-0.81027,0.499717,-0.32108,-0.154063,0.847969,-1.33111,-0.0291676,0.392021,-0.983874,1.09688,0.747921,0.34862,-0.267432,-1.61211,1.61211
-99.0399,0.999937,0.151695,5,31,0,123.222,0.431985,1.6157,0.378531,0.552418,1.53781,2.39658,0.757456,0.477198,1.94932,3.18451,2.74043,0.692097,1.60167,1.66779,0.786507,0.471253,1.86428,0.240237,0.312474,0.74511,2.48759,1.94429,1.0694,0.271962,0.126576,0.423339,-0.676643,-0.855905,0.195132,0.0322602,0.236797,0.485275,0.0638123,0.520684,0.0285383,1.31879,-0.331543,-0.556485,0.667626,-1.34315,-0.0865159,0.00364407,-0.664503,1.10953,0.619928,0.305583,-0.395245,0.126576,0.423339,-0.676643,-0.855905,0.195132,0.0322602,0.236797,0.485275,0.0638123,0.520684,0.0285383,1.31879,-0.331543,-0.556485,0.667626,-1.34315,-0.0865159,0.00364407,-0.664503,1.10953,0.619928,0.305583,-0.395245,-1.22753,1.22753
-95.0795,0.9892,0.151695,4,31,0,117.222,0.859393,1.64418,0.24688,1.30225,0.715562,1.8945,1.66952,0.938938,1.14333,2.61289,1.36164,0.860699,1.15549,1.64015,0.492848,0.579063,1.16979,0.644383,0.572048,1.47311,2.20901,2.90482,1.15707,0.534368,-0.552693,0.409068,-0.953245,-1.07532,-0.0434501,1.15596,1.11482,0.283494,-0.294631,1.19177,-0.130611,1.03291,-0.0735298,-0.558743,0.127314,-1.1676,-0.0881116,0.216415,-0.753291,1.15218,0.873665,-0.154484,-0.474345,-0.552693,0.409068,-0.953245,-1.07532,-0.0434501,1.15596,1.11482,0.283494,-0.294631,1.19177,-0.130611,1.03291,-0.0735298,-0.558743,0.127314,-1.1676,-0.0881116,0.216415,-0.753291,1.15218,0.873665,-0.154484,-0.474345,-1.23753,1.23753
-95.1502,0.987101,0.151695,5,31,0,118.027,1.60059,1.93919,0.638797,1.06054,1.24834,0.263348,0.93225,0.679586,1.70544,2.75338,1.41415,1.06562,1.51122,1.30992,0.730287,1.06659,1.69589,0.474443,0.593086,0.829816,1.63839,0.77451,1.8845,0.563053,-0.424627,-0.413488,0.877731,-0.0805909,-0.93318,-0.377442,-0.373065,1.64591,-0.676917,0.427734,0.367863,-0.784517,0.589419,-0.641975,0.681185,-0.183511,-0.411111,-0.108272,-0.257931,0.653727,0.293213,1.18719,-0.239588,-0.424627,-0.413488,0.877731,-0.0805909,-0.93318,-0.377442,-0.373065,1.64591,-0.676917,0.427734,0.367863,-0.784517,0.589419,-0.641975,0.681185,-0.183511,-0.411111,-0.108272,-0.257931,0.653727,0.293213,1.18719,-0.239588,-0.817764,0.817764
-97.7083,0.955554,0.151695,5,31,0,117.468,1.07345,4.4069,0.250935,0.777119,0.977211,1.39119,0.864735,0.515567,1.04789,1.4158,0.770485,0.481278,2.02743,2.78824,0.679153,0.607216,2.29996,0.749347,0.736034,0.515108,1.81077,1.93777,1.09701,0.478448,-0.167293,-0.182082,1.02269,-0.201116,-0.78955,-0.456492,0.305162,1.96561,-1.0441,0.726285,-0.149298,0.308183,0.413971,0.0277614,-0.0979475,-0.291979,-0.720475,-0.885715,-0.221636,-0.0862728,0.340647,1.42298,-0.303574,-0.167293,-0.182082,1.02269,-0.201116,-0.78955,-0.456492,0.305162,1.96561,-1.0441,0.726285,-0.149298,0.308183,0.413971,0.0277614,-0.0979475,-0.291979,-0.720475,-0.885715,-0.221636,-0.0862728,0.340647,1.42298,-0.303574,-0.935769,0.935769
